path,total_conversions,total_conversion_value,total_null
Email > Content Marketing > Podcast Advertising > Instagram > Podcast Advertising > Online Display,0,0.0,1
Email > Content Marketing > Podcast Advertising > Online Display,0,0.0,1
Email > Content Marketing > Podcast Advertising > Podcast Advertising,0,0.0,1
Email > Content Marketing > Podcast Advertising > SMS Marketing > Pinterest,0,0.0,1
Email > Content Marketing > Referral Programs > Online Display,0,0.0,1
Email > Content Marketing > SMS Marketing,0,0.0,2
Email > Content Marketing > SMS Marketing > SMS Marketing,0,0.0,1
Email > Content Marketing > Snapchat > Content Marketing,0,0.0,1
Email > Content Marketing > TikTok,0,0.0,1
Email > Content Marketing > TikTok > Online Display,0,0.0,1
Email > Content Marketing > Twitter,0,0.0,2
Email > Content Marketing > Twitter > Facebook > Bing Paid Search,1,394.85,0
Email > Content Marketing > Twitter > Online Display,0,0.0,1
Email > Content Marketing > Twitter > Podcast Advertising,0,0.0,1
Email > Content Marketing > Twitter > SMS Marketing > SMS Marketing,0,0.0,1
Email > Content Marketing > YouTube,0,0.0,2
Email > Direct,0,0.0,5
Email > Direct > Content Marketing,0,0.0,1
Email > Direct > Organic Search,0,0.0,1
Email > Direct > Podcast Advertising,0,0.0,1
Email > Direct > TikTok > Pinterest > Podcast Advertising > Podcast Advertising,1,621.03,0
Email > Email,2,689.94,14
Email > Email > Bing Paid Search > Pinterest > Podcast Advertising,0,0.0,1
Email > Email > Direct > Instagram,0,0.0,1
Email > Email > Email,0,0.0,1
Email > Email > Email > Email,0,0.0,1
Email > Email > Email > Facebook,0,0.0,1
Email > Email > Facebook,1,361.47,0
Email > Email > LinkedIn > Content Marketing,0,0.0,1
Email > Email > LinkedIn > Online Display,0,0.0,1
Email > Email > LinkedIn > Snapchat > Pinterest > SMS Marketing > Twitter,0,0.0,1
Email > Email > Online Display,0,0.0,1
Email > Email > Online Display > Facebook,0,0.0,1
Email > Email > Online Display > Online Display > Twitter,0,0.0,1
Email > Email > Organic Search > Snapchat,0,0.0,1
Email > Email > Pinterest,0,0.0,2
Email > Email > Pinterest > SMS Marketing,0,0.0,1
Email > Email > Pinterest > SMS Marketing > Pinterest,0,0.0,1
Email > Email > Podcast Advertising,0,0.0,2
Email > Email > Podcast Advertising > Pinterest,0,0.0,1
Email > Email > SMS Marketing,0,0.0,2
Email > Email > Twitter,0,0.0,3
Email > Facebook,2,1525.05,34
Email > Facebook > Bing Paid Search,0,0.0,2
Email > Facebook > Bing Paid Search > Twitter,0,0.0,1
Email > Facebook > Email > Podcast Advertising > LinkedIn,0,0.0,1
Email > Facebook > Email > TikTok > LinkedIn,0,0.0,1
Email > Facebook > Facebook,1,356.3,4
Email > Facebook > Facebook > Bing Paid Search > Pinterest,0,0.0,1
Email > Facebook > Facebook > Google Paid Search > Online Display > LinkedIn > Twitter > SMS Marketing,0,0.0,1
Email > Facebook > Facebook > Pinterest,0,0.0,1
Email > Facebook > Influencer Marketing > Content Marketing,0,0.0,1
Email > Facebook > Instagram,0,0.0,2
Email > Facebook > Instagram > LinkedIn > Pinterest > LinkedIn,0,0.0,1
Email > Facebook > Instagram > TikTok,0,0.0,1
Email > Facebook > LinkedIn,0,0.0,4
Email > Facebook > LinkedIn > Email,0,0.0,1
Email > Facebook > LinkedIn > LinkedIn > LinkedIn,0,0.0,1
Email > Facebook > LinkedIn > LinkedIn > Podcast Advertising,0,0.0,1
Email > Facebook > LinkedIn > SMS Marketing > Snapchat,0,0.0,1
Email > Facebook > LinkedIn > Twitter,0,0.0,1
Email > Facebook > Online Display,0,0.0,3
Email > Facebook > Online Display > Online Display,0,0.0,1
Email > Facebook > Online Display > Online Display > Facebook > Organic Search,0,0.0,1
Email > Facebook > Organic Search > Organic Search,1,332.95,0
Email > Facebook > Pinterest,0,0.0,4
Email > Facebook > Pinterest > Online Display,0,0.0,1
Email > Facebook > Pinterest > Online Display > Bing Paid Search > Google Paid Search,0,0.0,1
Email > Facebook > Pinterest > Podcast Advertising > Podcast Advertising,0,0.0,1
Email > Facebook > Pinterest > Snapchat,0,0.0,1
Email > Facebook > Pinterest > YouTube > LinkedIn,0,0.0,1
Email > Facebook > Podcast Advertising,0,0.0,2
Email > Facebook > Podcast Advertising > Email,0,0.0,1
Email > Facebook > Podcast Advertising > Online Display,0,0.0,1
Email > Facebook > Podcast Advertising > Pinterest,0,0.0,1
Email > Facebook > Podcast Advertising > Podcast Advertising,0,0.0,1
Email > Facebook > Podcast Advertising > Podcast Advertising > Pinterest,0,0.0,1
Email > Facebook > Podcast Advertising > Twitter,0,0.0,1
Email > Facebook > Podcast Advertising > Twitter > Podcast Advertising > Facebook > Podcast Advertising > Twitter > Podcast Advertising > Organic Search,0,0.0,1
Email > Facebook > SMS Marketing,0,0.0,5
Email > Facebook > SMS Marketing > Content Marketing > Podcast Advertising,0,0.0,1
Email > Facebook > SMS Marketing > LinkedIn,0,0.0,1
Email > Facebook > SMS Marketing > Snapchat,0,0.0,1
Email > Facebook > Snapchat,0,0.0,1
Email > Facebook > Snapchat > Online Display,1,397.46,0
Email > Facebook > TikTok,0,0.0,1
Email > Facebook > TikTok > LinkedIn > Podcast Advertising > Twitter,1,165.79,0
Email > Facebook > TikTok > Pinterest,0,0.0,2
Email > Facebook > TikTok > Podcast Advertising,0,0.0,1
Email > Facebook > Twitter,0,0.0,5
Email > Facebook > Twitter > Content Marketing > Pinterest,0,0.0,1
Email > Facebook > Twitter > Podcast Advertising,0,0.0,1
Email > Facebook > Twitter > Podcast Advertising > YouTube > Online Display > LinkedIn,0,0.0,1
Email > Facebook > Twitter > Referral Programs,0,0.0,1
Email > Facebook > Twitter > SMS Marketing,0,0.0,1
Email > Google Paid Search,0,0.0,3
Email > Google Paid Search > Google Paid Search,1,649.24,0
Email > Google Paid Search > LinkedIn,0,0.0,1
Email > Google Paid Search > Online Display,0,0.0,1
Email > Google Paid Search > Podcast Advertising > Podcast Advertising,0,0.0,1
Email > Google Paid Search > Twitter,0,0.0,2
Email > Google Paid Search > Twitter > Organic Search > Pinterest,0,0.0,1
Email > Influencer Marketing,0,0.0,5
Email > Influencer Marketing > Facebook,0,0.0,1
Email > Influencer Marketing > LinkedIn,0,0.0,1
Email > Influencer Marketing > Online Display,0,0.0,1
Email > Influencer Marketing > Organic Search > Organic Search,0,0.0,1
Email > Influencer Marketing > Pinterest,0,0.0,1
Email > Influencer Marketing > Podcast Advertising,0,0.0,1
Email > Influencer Marketing > TikTok > Podcast Advertising,0,0.0,1
Email > Instagram,1,312.95,14
Email > Instagram > Bing Paid Search > Content Marketing > Content Marketing > Online Display > Content Marketing,0,0.0,1
Email > Instagram > Content Marketing,0,0.0,1
Email > Instagram > Content Marketing > LinkedIn,1,121.07,0
Email > Instagram > Content Marketing > Online Display,0,0.0,1
Email > Instagram > Content Marketing > Pinterest,0,0.0,1
Email > Instagram > Content Marketing > Pinterest > Podcast Advertising,1,52.47,0
Email > Instagram > Facebook,0,0.0,1
Email > Instagram > Google Paid Search,0,0.0,1
Email > Instagram > Instagram,0,0.0,1
Email > Instagram > LinkedIn,1,182.16,1
Email > Instagram > LinkedIn > Online Display,1,504.52,0
Email > Instagram > LinkedIn > Pinterest > Email,0,0.0,1
Email > Instagram > LinkedIn > Twitter > TikTok > Pinterest > Online Display > Organic Search,0,0.0,1
Email > Instagram > Online Display,0,0.0,2
Email > Instagram > Pinterest,0,0.0,1
Email > Instagram > Pinterest > Online Display > LinkedIn,0,0.0,1
Email > Instagram > Pinterest > SMS Marketing > Facebook > Twitter > Podcast Advertising,0,0.0,1
Email > Instagram > Podcast Advertising,0,0.0,1
Email > Instagram > Podcast Advertising > Bing Paid Search,0,0.0,1
Email > Instagram > Podcast Advertising > Email,0,0.0,1
Email > Instagram > Podcast Advertising > Facebook,0,0.0,1
Email > Instagram > Podcast Advertising > LinkedIn,0,0.0,1
Email > Instagram > Podcast Advertising > Online Display,1,994.35,1
Email > Instagram > Podcast Advertising > Twitter,0,0.0,1
Email > Instagram > Referral Programs > Google Paid Search > Podcast Advertising,1,874.02,0
Email > Instagram > Twitter > Podcast Advertising,1,564.1,1
Email > Instagram > Twitter > Podcast Advertising > LinkedIn > Organic Search > Podcast Advertising,0,0.0,1
Email > Instagram > Twitter > YouTube > SMS Marketing,0,0.0,1
Email > LinkedIn,10,5255.54,77
Email > LinkedIn > Affiliate Marketing,0,0.0,1
Email > LinkedIn > Bing Paid Search > Instagram,0,0.0,1
Email > LinkedIn > Content Marketing,0,0.0,3
Email > LinkedIn > Content Marketing > Facebook,0,0.0,1
Email > LinkedIn > Content Marketing > Online Display > Pinterest > Email > Online Display,0,0.0,1
Email > LinkedIn > Content Marketing > Podcast Advertising,0,0.0,1
Email > LinkedIn > Email,0,0.0,3
Email > LinkedIn > Email > Podcast Advertising,0,0.0,1
Email > LinkedIn > Facebook,2,1429.38,2
Email > LinkedIn > Facebook > Online Display,0,0.0,1
Email > LinkedIn > Facebook > Pinterest > LinkedIn,0,0.0,1
Email > LinkedIn > Facebook > Podcast Advertising > Instagram,0,0.0,1
Email > LinkedIn > Facebook > Podcast Advertising > Online Display,1,78.59,0
Email > LinkedIn > Facebook > Podcast Advertising > Pinterest,0,0.0,1
Email > LinkedIn > Facebook > Snapchat,1,868.91,0
Email > LinkedIn > Facebook > Twitter,0,0.0,1
Email > LinkedIn > Google Paid Search,0,0.0,1
Email > LinkedIn > Google Paid Search > Bing Paid Search > LinkedIn > Content Marketing,0,0.0,1
Email > LinkedIn > Google Paid Search > Twitter,0,0.0,1
Email > LinkedIn > Instagram,0,0.0,1
Email > LinkedIn > Instagram > Facebook > Podcast Advertising,0,0.0,1
Email > LinkedIn > LinkedIn,0,0.0,3
Email > LinkedIn > LinkedIn > Bing Paid Search > TikTok > SMS Marketing,0,0.0,1
Email > LinkedIn > LinkedIn > LinkedIn,0,0.0,1
Email > LinkedIn > LinkedIn > Online Display > Pinterest > Podcast Advertising > Online Display,1,815.14,0
Email > LinkedIn > LinkedIn > Organic Search,0,0.0,1
Email > LinkedIn > LinkedIn > Podcast Advertising,1,42.96,0
Email > LinkedIn > LinkedIn > Podcast Advertising > Pinterest,0,0.0,1
Email > LinkedIn > LinkedIn > SMS Marketing > Twitter,0,0.0,1
Email > LinkedIn > LinkedIn > TikTok > Organic Search,0,0.0,1
Email > LinkedIn > LinkedIn > Twitter,0,0.0,1
Email > LinkedIn > Online Display,0,0.0,4
Email > LinkedIn > Online Display > Facebook,0,0.0,1
Email > LinkedIn > Online Display > Organic Search > Podcast Advertising > Content Marketing,0,0.0,1
Email > LinkedIn > Online Display > Pinterest,0,0.0,1
Email > LinkedIn > Online Display > Podcast Advertising,0,0.0,1
Email > LinkedIn > Online Display > SMS Marketing,1,337.34,2
Email > LinkedIn > Organic Search,0,0.0,2
Email > LinkedIn > Organic Search > LinkedIn,0,0.0,1
Email > LinkedIn > Organic Search > Pinterest,0,0.0,1
Email > LinkedIn > Pinterest,2,545.55,6
Email > LinkedIn > Pinterest > Bing Paid Search,0,0.0,1
Email > LinkedIn > Pinterest > Facebook,0,0.0,1
Email > LinkedIn > Pinterest > Instagram,0,0.0,1
Email > LinkedIn > Pinterest > Online Display,0,0.0,1
Email > LinkedIn > Pinterest > Pinterest,0,0.0,3
Email > LinkedIn > Pinterest > SMS Marketing > Facebook,0,0.0,1
Email > LinkedIn > Podcast Advertising,1,980.07,6
Email > LinkedIn > Podcast Advertising > Affiliate Marketing,0,0.0,1
Email > LinkedIn > Podcast Advertising > Email > Podcast Advertising > Instagram,0,0.0,1
Email > LinkedIn > Podcast Advertising > Online Display,0,0.0,1
Email > LinkedIn > Podcast Advertising > Pinterest > Online Display > Organic Search,1,680.98,0
Email > LinkedIn > Podcast Advertising > Pinterest > SMS Marketing > Content Marketing > Online Display > Podcast Advertising,0,0.0,1
Email > LinkedIn > Podcast Advertising > Podcast Advertising > Content Marketing,0,0.0,1
Email > LinkedIn > Podcast Advertising > Podcast Advertising > Facebook,0,0.0,1
Email > LinkedIn > Podcast Advertising > Podcast Advertising > Online Display > SMS Marketing > Twitter,0,0.0,1
Email > LinkedIn > Podcast Advertising > Podcast Advertising > TikTok > Pinterest > Podcast Advertising,0,0.0,1
Email > LinkedIn > Podcast Advertising > SMS Marketing,1,762.71,1
Email > LinkedIn > Podcast Advertising > SMS Marketing > Bing Paid Search,0,0.0,1
Email > LinkedIn > Podcast Advertising > Snapchat,0,0.0,1
Email > LinkedIn > Podcast Advertising > TikTok,0,0.0,2
Email > LinkedIn > Referral Programs > Pinterest > Twitter > SMS Marketing > SMS Marketing,0,0.0,1
Email > LinkedIn > Referral Programs > Podcast Advertising,0,0.0,1
Email > LinkedIn > SMS Marketing,1,764.2,2
Email > LinkedIn > SMS Marketing > LinkedIn > Podcast Advertising > Podcast Advertising,0,0.0,1
Email > LinkedIn > SMS Marketing > Online Display,0,0.0,1
Email > LinkedIn > Snapchat,0,0.0,1
Email > LinkedIn > Snapchat > Podcast Advertising > Pinterest,1,581.9,0
Email > LinkedIn > TikTok,0,0.0,3
Email > LinkedIn > TikTok > LinkedIn > Twitter > Online Display > Organic Search,0,0.0,1
Email > LinkedIn > TikTok > Referral Programs > Twitter > Organic Search,0,0.0,1
Email > LinkedIn > TikTok > TikTok > Pinterest,0,0.0,1
Email > LinkedIn > TikTok > Twitter,0,0.0,1
Email > LinkedIn > Twitter,1,775.32,5
Email > LinkedIn > Twitter > Content Marketing,0,0.0,1
Email > LinkedIn > Twitter > Facebook,0,0.0,1
Email > LinkedIn > Twitter > Instagram,0,0.0,1
Email > LinkedIn > Twitter > LinkedIn > Online Display,0,0.0,1
Email > LinkedIn > Twitter > Online Display,0,0.0,1
Email > LinkedIn > YouTube > Facebook,0,0.0,1
Email > Online Display,7,2759.0299999999997,72
Email > Online Display > Affiliate Marketing > Pinterest > Podcast Advertising,0,0.0,1
Email > Online Display > Bing Paid Search,0,0.0,1
Email > Online Display > Bing Paid Search > LinkedIn > LinkedIn > Podcast Advertising > LinkedIn > SMS Marketing,0,0.0,1
Email > Online Display > Bing Paid Search > Pinterest,0,0.0,2
Email > Online Display > Content Marketing,0,0.0,1
Email > Online Display > Content Marketing > Influencer Marketing > TikTok > Online Display,0,0.0,1
Email > Online Display > Content Marketing > Online Display,0,0.0,1
Email > Online Display > Content Marketing > Twitter,0,0.0,1
Email > Online Display > Email,0,0.0,2
Email > Online Display > Facebook,0,0.0,9
Email > Online Display > Facebook > Facebook,0,0.0,1
Email > Online Display > Facebook > Google Paid Search > Twitter > Instagram,0,0.0,1
Email > Online Display > Facebook > LinkedIn > Twitter,1,319.23,0
Email > Online Display > Facebook > Online Display > Bing Paid Search > SMS Marketing,1,340.17,0
Email > Online Display > Facebook > Twitter,1,333.87,0
Email > Online Display > Influencer Marketing,0,0.0,1
Email > Online Display > Instagram,0,0.0,1
Email > Online Display > LinkedIn,0,0.0,7
Email > Online Display > LinkedIn > Online Display,0,0.0,1
Email > Online Display > LinkedIn > Online Display > Podcast Advertising > Podcast Advertising,0,0.0,1
Email > Online Display > LinkedIn > SMS Marketing > Twitter,0,0.0,1
Email > Online Display > Online Display,0,0.0,4
Email > Online Display > Online Display > Facebook > Pinterest,0,0.0,2
Email > Online Display > Online Display > Pinterest > Instagram,0,0.0,1
Email > Online Display > Online Display > Podcast Advertising,0,0.0,2
Email > Online Display > Online Display > Twitter > Twitter,0,0.0,1
Email > Online Display > Organic Search,1,859.99,4
Email > Online Display > Organic Search > Online Display > Podcast Advertising,0,0.0,1
Email > Online Display > Pinterest,0,0.0,2
Email > Online Display > Pinterest > Facebook,0,0.0,2
Email > Online Display > Pinterest > LinkedIn,0,0.0,1
Email > Online Display > Pinterest > Online Display,0,0.0,1
Email > Online Display > Pinterest > Online Display > Email > LinkedIn,0,0.0,1
Email > Online Display > Pinterest > Online Display > Podcast Advertising,1,772.44,0
Email > Online Display > Pinterest > SMS Marketing,0,0.0,1
Email > Online Display > Pinterest > SMS Marketing > Podcast Advertising,0,0.0,1
Email > Online Display > Pinterest > Snapchat > Twitter,1,84.72,0
Email > Online Display > Pinterest > TikTok > Content Marketing,0,0.0,1
Email > Online Display > Pinterest > Twitter,0,0.0,1
Email > Online Display > Pinterest > Twitter > LinkedIn > Podcast Advertising,0,0.0,1
Email > Online Display > Pinterest > YouTube,0,0.0,1
Email > Online Display > Podcast Advertising,0,0.0,8
Email > Online Display > Podcast Advertising > Content Marketing,0,0.0,1
Email > Online Display > Podcast Advertising > Facebook,0,0.0,1
Email > Online Display > Podcast Advertising > LinkedIn > LinkedIn,0,0.0,1
Email > Online Display > Podcast Advertising > Podcast Advertising,1,755.73,0
Email > Online Display > Podcast Advertising > Podcast Advertising > LinkedIn,0,0.0,1
Email > Online Display > Podcast Advertising > Podcast Advertising > SMS Marketing,0,0.0,1
Email > Online Display > Podcast Advertising > Referral Programs,0,0.0,1
Email > Online Display > Podcast Advertising > SMS Marketing,1,533.72,0
Email > Online Display > Podcast Advertising > SMS Marketing > Pinterest > LinkedIn,0,0.0,1
Email > Online Display > Podcast Advertising > TikTok,0,0.0,1
Email > Online Display > Podcast Advertising > TikTok > LinkedIn > Pinterest,0,0.0,1
Email > Online Display > Podcast Advertising > TikTok > Twitter,0,0.0,1
Email > Online Display > Podcast Advertising > Twitter > Online Display,0,0.0,1
Email > Online Display > SMS Marketing,1,519.33,6
Email > Online Display > SMS Marketing > Affiliate Marketing,0,0.0,1
Email > Online Display > SMS Marketing > Organic Search,0,0.0,1
Email > Online Display > SMS Marketing > Pinterest,0,0.0,1
Email > Online Display > SMS Marketing > Pinterest > Content Marketing,0,0.0,1
Email > Online Display > SMS Marketing > SMS Marketing > Podcast Advertising,0,0.0,1
Email > Online Display > Snapchat,1,999.72,0
Email > Online Display > Snapchat > SMS Marketing > Pinterest,0,0.0,1
Email > Online Display > TikTok,0,0.0,4
Email > Online Display > TikTok > Influencer Marketing,0,0.0,1
Email > Online Display > TikTok > Online Display,0,0.0,1
